dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score,chrysotile,amphibole,dist_km,um_class
10102470,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102470,M002868,,Globe and Miami Group,33.74563,-110.94126,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Past Producer,Chrysotile,,,LENSES,Surface/Underground,,,,,,"Hall, R. K. (Creasey, S. C.)",Mescal Limestone,Limestone,,Diabase,,,"STEWART, L.A., 1955, CHRYSOTILE - ASBESTOS DEPOSITS OF ARIZONA:  USBM INFORMATION CIRCULAR 7706, P. 80.WILSON, E.D., 1928, ASBESTOS DEPOSITS OF ARIZONA:  ABM BULLETIN 126, P. 56.CIMRI",,,,,,,,,C,True,False,361.6,
10102471,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102471,M002874,,Reynolds Falls Group,33.86146,-110.94292,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Past Producer,Chrysotile,,,LENSES,Unknown,,Lenses Have Been Found Where A Fairly Thick Veinlet Of Entirely Amber-Color Fiber Occurs Along The Top Surface Of The Color-Banded Asbestos Veins.   These Occurrences Strongly Suggest Second-Generation Asbestos Deposition,,Reynolds Creek,,"Hall, R. K. (Creasey, S. C.), Orris, Greta J.",Mescal Limestone,Limestone,,Diabase,"The Structual Control That Influenced The Deposition Of Asbestos At This Extreme Distance From Diabase Has Not Been Definitely Determined, As No Dikes Or Crosscutting Features Are Indicated.  These Are Numerous More-Or-Less Parallel, East-West, Pre-Mineral Fractures Showing Slight Horizontal Movement, Which May Be Related To The Ore Deposition",,"STEWART, L.A., 1955, CHRYSOTILE - ASBESTOS DEPOSITS OF ARIZONA:  USBM INFORMATION CIRCULAR 7706, P. 74.WILSON, E.D., 1928, ASBESTOS DEPOSITS OF ARIZONA:  ABM BULLETIN 126, P. 82.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRIUSBM INFORMATION CIRCULAR 7706, P. 78.",,,,,,,,,B,True,False,370.5,
10102482,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102482,M003012,,Victory and Eldorado Mines,33.72536,-110.5743,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Past Producer,Chrysotile,Serpentine,,LINEAR,Underground,,,,"Western Chemical Co. Mines, El Dorado, Chyrsotile","Asbestos-Bearing Zones Occur In The Bedding Of The Lower Member At Three Constant Intervals.  The Topmost Zone Is Immediately Under The Base Of The Algal Limestone, And Lower Zones Occur At 33 And 39 Feet Stratigraphically Lower In The Section.","Hall, R. K. (Creasey, S. C.), Orris, Greta J.",Mescal Limestone,Limestone,,Diabase,"A Major Normal Fault In The Area Of The Eldorado Mine Strikes N 70 W With An Average Dip Of 65 Deg. S., Displacing The South Portion Approximately 15 Feet Down.",,"STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA:  USBM INFORMATION CIRCULAR 7706, P. 27.WILSON, E.D., 1928, ASBESTOS DEPOSITS OF ARIZONA:  ABM BULLETIN 126, P. 37.""DIRECTORY OF ACTIVE MINES IN ARIZONA,"" ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES, JAN. 1982, P. 14.""MINERALS AVAILABILITY SYSTEM: ARIZONA ASBESTOS,"" ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES, JUNE 1976.PEIRCE, H.W., 1990, ARIZONA GEOLOGICAL SURVEY INDUSTRIAL MINERALS CARD FILE.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,B,True,False,391.6,
10102483,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102483,M003021,,Golden Fiber 1 and 2 Claims,33.78425,-110.51208,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Past Producer,Chrysotile,,,LINEAR,Unknown,,,,Old Falls Group,,"Hall, R. K. (Creasey, S. C.)",Mescal Limestone,Limestone,,Diabase,,,"STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA:  USBM INFORMATION CIRCULAR, 7706, P. 61",,,,,,,,,C,True,False,401.3,
10102484,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102484,M003027,,Regal Group,33.81757,-110.59708,,United States,Arizona,Gila,N,Asbestos,,,Unknown,Vein,S,Past Producer,Chrysotile,,,LINEAR,Underground,,,,Corral Creek,Asbestos-Bearing Serpentine Zones Occur At 3 Horizons In The Lower Mescal Limestone,"Gere, W., Hall, R. K. (Creasey, S. C.), Orris, Greta J.",Mescal Limestone,Limestone,,Diabase,The Predominant Factor In The Concentration Of Asbestos Within The Favorable Beds Has Been The Shattering And Warping Of These Beds By A Belt Of Thrust Faulting That Has A General Course Of 5.25 Deg. E.,,"STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA:  USBM INFORMATION CIRCULAR 7706, P. 19.WILSON, E.D., 1928, ASBESTOS DEPOSITS OF ARIZONA:  ABM BULLETIN 126, P. 48.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,B,True,False,396.6,
10102485,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102485,M003034,,Pine Top Mine,33.7848,-110.50875,,United States,Arizona,Gila,N,Asbestos,,,Unknown,Vein,S,Past Producer,Chrysotile,,,LINEAR,,,,,,,"Hall, R. K. (Creasey, S. C.), Orris, Greta J., Gere, W.",Mescal Limestone,Limestone,,Diabase,,,"STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA: INFORMATION CIRCULAR 7706, P. 56.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,C,True,False,401.7,
10102486,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102486,M003041,,Salt River Asbestos,33.79591,-110.49458,,United States,Arizona,Gila,N,Asbestos,,,Unknown,Vein,S,Past Producer,Chrysotile,,,LINEAR,Surface/Underground,,Serpentinization,"The Contact Between The Diabase And The Underlying Limestones Undulates.  Along Three Intervals Of The Rimrock, The Base Of The Sill Is In Contact With Limestones Stratigraphically Lower Than Those Favorable To Asbestos Localization, And In Three Places On The Claims The Base Of The Sill Is Stratigraphically Above The Beds.","Sorenson - Williams, Salt River Group","Asbestos Occurs At Two Or More Horizons In Competent, Medium - To - Thick Bedded Limestone","Gere, W., Hall, R. K. (Creasey, S. C.), Orris, Greta J.",Mescal Limestone,Limestone,,"Diabase,Plutonic Rock","Northwest-Trending Fractures Are Numerous Where The Southern Deposit Is Exposed By Mine Workings.  As A Result Of Water Solution Along The Fractures, And Of Slumping Of The Blocks Bounded By The Fractures, Vertical Openings As Much As 2 Feet Wide Exist Throughout Much Of The Deposit.  As A Result, The Ground Is Very Heavy - The Limestone Above And Below The Ore Zone Caves Readily.",Basin And Range,"BROMFIELD, C.S., AND SHRIDE, A.F., 1956, MINERAL RESOURCES OF THE SAN CARLOS INDIAN RESERVATION, ARIZONA:  U.S. GEOLOGICAL SURVEY BULLETIN 1027-N, P. 661.STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA:  USGS INFORMATION CIRCULAR 7706, P. 53.STEWART, HAURY, 1947, ARIZONA ASBESTOS DEPOSITS, GILA COUNTY, ARIZONA:  U.S. BUREAU OF MINES REPORT OF INVESTIGATION 4100.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,B,True,False,403.7,
10102495,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102495,M003121,,Apache Claims,33.41147,-110.60625,,United States,Arizona,Gila,N,Asbestos,,,Unknown,Vein,S,Past Producer,Chrysotile,,,LINEAR,,,,,"Metate Asbestos Corp., Shanley Apache Mine",,"Gere, W., Hall, R. K. (Creasey, S. C.), Orris, Greta J.",Mescal Limestone,Limestone,,Diabase,"This Ridge Is Made Up Of Fault Blocks Of The Apache Group Of Sediments, With A Few Short, Very Minor Folds.",,"STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA:  USBM INFORMATION CIRCULAR 7706, P. 100.WILSON, E.D., 1928, ASBESTOS DEPOSITS OF ARIZONA:  ABM BULLETIN 126, P. 62.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,B,True,False,367.3,
10102496,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102496,M003133,,Emsco Mine,33.78091,-110.52458,,United States,Arizona,Gila,N,Asbestos,,Wollastonite,Unknown,Vein,S,Past Producer,Chrysotile,Wollastonite,,LINEAR,,,,"The Favorable Limestone Beds Were Folded Upward In The Area Now Outlined By The Stope, On Intrusion Of The Underlying Diabase Sill, And Were Folded Downward Adjacent To The Dike, Which Bounds The Sliver Of Mescal Limestone, On The Southeast.  The Resulting Structure Is Dome-Like.  The Area Of Greatest Deformation Is Now Approximately Outlined By A Stope, On The Upper Asbestos Zone.  In This Area, Stresses Imposed By The Doming Were Relieved Along Numerous Small-Scale Thrust And Bedding Faults.  Asbestos Was Concentrated Where Faults Are Most Numerous.","Emsco Property, Accident Claims","The Asbestos Of The Emsco Deposit Is In Two Zones That Are 14 1/2 Feet Apart;  These Zones Are In A Sliver Of Mescal Limestone, 35 To 40 Feet Thick, Overlain And Underlain By Thick Diabase Sills.","Gere, W., Hall, R. K., Creasey, S. C.",Mescal Limestone,Limestone,,Diabase,,,"BROMFIELD, C.S. AND SHRIDE, A.F., 1956, MINERAL RESOURCES OF THE SAN CARLOS RESERVATION, ARIZONA:  US GEOLOGICAL SURVEY BULLETIN 1027-N, P. 653.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,C,True,False,400.0,
10102956,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102956,M014905,,Ward Mine,44.38068,-118.89717,,United States,Oregon,Grant,B,Chromium,,Asbestos,Unknown,Podiform,S,Past Producer,"Chromite, Chrysotile",,,"MASSIVE BLACK ORE, SPOTTED ORE, AND NODULAR ORE",,,,,"B & J, Olson",,"Lee, W., Bradley, Robin (Walker, George W.), Gray, Jerry J.",Canyon Mountain Complex,"Dunite,Alluvium",,,,Ophiolite,"ALLEN, J. E., 1938 , CHROMITE DEPOSITS IN OREGON:  ODGMI BULL 9 , P. 55OREGON METAL MINES HANDBOOK, 1941 , ODGMI BULL. 14 - B, P. 38WESTGATE, L. G., 1920 , CHROMITE IN THE KLAMATH MOUNTAINS, CALIF. AND ORE:  USGS BULL. 725 - A, P. 48 .1956-1957 PRODUCTION RECORD FROM ODGMI FILES",,,,,,,1916 - 1918,,B,True,False,0.0,major
10105114,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10105114,TC10372,,No. 2 Mine,34.02229,-110.84987,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Past Producer,Chrysotile,,,,,,,,"Number Two, Vosberg Claims",,"Wells, Tina M. (Orris, Greta J.)",Mescal Limestone,Limestone,,Diabase,,,"""MINERALS AVAILABILITY SYSTEM: ARIZONA ASBESTOS,"" ARIZONA DEPT. OF MINES AND MINERAL RESOURCES, JUNE 1976.STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OF ARIZONA: US BUREAU OF MINES INFORMATION CIRCULAR 7706, P. 70-71.PEIRCE, H.W., 1990, ARIZONA GEOLOGICAL SURVEY INDUSTRIAL MINERALS CARD FILE.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,1955.0,,,,,C,True,False,391.4,
10105609,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10105609,W013133,0160490332,Kamiah Asbestos Mine,46.21597,-115.8388,,United States,Idaho,Idaho,N,Asbestos,,,Unknown,,S,Past Producer,Anthophyllite,"Antigorite, Biotite, Chromite, Garnet, Magnetite, Muscovite, Olivine, Picotite, Pyrite, Pyrrhotite, Talc",,LENTICULAR LEDGES,,,Anthophyllite Replaced Dunite,Metamorphism - Emplacement Of Idaho Batholith,Panhandle Asbestos Mine,,"Miller, Pat J., Western Field Operations Center (WFOC)",Belt Supergroup,Gneiss,Idaho Batholith,"Granitic Gneiss,Quartz Monzonite,Granite",,Miogeocline,"Anderson, A. L., 1930, The Geology And Mineral Resources Of The Region About Orofino, Idaho: Idaho Bureau Of Mines And Geol. Pamphlet 34, 63 P.Anderson, A. L., 1932, Genesis Of The Anthophyllite Deposits Near Kamiah, Idaho: Jour. Geology, V. 38, No. 1, P. 68 - 80.Hubbard, C.R., 1955 , A Survey Of The Mineral Resources Of Idaho:  Idaho Bureau Of Mines And Geology Pamphlet 105 , 56 P.Diller, J. S., 1911 , The Types, Modes Of Occurrence, And Important Deposits Of Asbestos In The United States:  USGS Bulletin 470-K, P. 519 - 520 .Minobras, 1975, Idaho Ind Minerals, P 381930 Geolmap Idaho Bureau Of Mines And Geology Pamphlet 341955 Compile Idaho Bureau Of Mines And Geology Pamphlet 105Hubbard, C.R., Idaho Bureau Of Mines And Geology Pamphlet 105",,1908.0,,,,,,,B,False,True,81.1,minor
10106581,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106581,A010739,,Nyac Area,61.00765,-159.93616,,United States,Alaska,,B,Gold,Mercury,"Asbestos, Graphite",Unknown,,S,Producer,"Cinnabar, Gold",,,,,,,,"Includes: Bear, California, Bonanza Creeks & Tuluksac River",,"Garrison, Michael T. (Elliott, R. L.)",,Gravel,,,,,"USGS B1374, P. 42USGS OFR, P.",,1909.0,,,,1909.0,,,C,False,False,6.1,major
10106681,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106681,DE00071,,Gaths Mine,-18.99706,29.8732,AF,Zimbabwe,,,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D,False,False,6743.9,major
10106683,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106683,DE00081,,Cyprus Asbestos Mine,35.04475,33.22328,AS,Cyprus,,,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D,False,False,21.9,major
10106755,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106755,I002005,,Pegaso,17.8507,-96.86693,,Mexico,Oaxaca,,B,Asbestos,,"Magnesite, Manganese, Talc-Soapstone",Unknown,Metamorphic,Y,Producer,"Brucite, Chrysotile, Pyrolusite","Aragonite, Calcite, Cordierite, Garnierite, Magnetite, Pectolite, Talc, Tremolite",,,,18: Serpentine-hosted asbestos,,,,,"Orris, Greta J.",Acatlan Formation,"Schist,Serpentinite",,"Diabase,Granite",Nw-Trending Fracturing,Peninsula De Oaxaca,"RAMIREZL., J.C., 1991, GEOLOGY OF THE PEGASO ASBESTOS DEPOSIT, CONCEPCION, PAPALO, SUICATLAN, OAXACA, IN SALAS, G.P., ED., ECONOMIC GEOLOGY, MEXICO:  BOULDER, COLORADO, GEOLOGICAL SOCIETY OF AMERICA, THE GEOLOGY OF NORTH AMERICA, V. P-3, P. 343-347CIMRI",,,,,,,,,B,True,True,2113.3,
10107449,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10107449,W700573,,Santa Rita Mine,37.24086,-119.58772,,United States,California,,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 44",,,,,,,,,D,False,False,28.8,major
10109032,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109032,M002935,,Rosa Claims,33.8709,-110.9482,,United States,Arizona,Gila,N,Asbestos,,,Unknown,,S,Producer,Chrysotile,,,LINEAR,Underground,,,"As At The No. 2 Adits, The Best Mineralization Was Concentrated Near Small-Scale Thrust Faults",Rosa Group,,"Hall, R. K. (Creasey, S. C.), Orris, Greta J.",Mescal Limestone,Limestone,,Diabase,,,"STEWART, L.A., 1956, CHRYSOTILE-ASBESTOS DEPOSITS IN ARIZONA:  USBM INFORMATION CIRCULAR 7745, P. 33.PHILLIPS, K.A., 1987, ARIZONA INDUSTRIAL MINERALS:  ARIZONA DEPARTMENT OF MINES AND MINERAL RESOURCES MINERAL REPORT 4, 185 P.CIMRI",,,,,,,,,B,True,False,370.8,
10109324,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109324,M013748,,L.E.J. Asbestos,42.36788,-123.41587,,United States,Oregon,Josephine,N,Asbestos,,,Unknown,Metamorphic,Y,Producer,Tremolite,,,,,,,,,,"Lee, W, Ferns, Mark L. (Brooks, Howard C.), Gray, Jerry J.",,Peridotite,,,,,"ORE BIN, VOL. 27, NO. 3, P. 52RAMP, L. AND PETERSON, N.V., 1979, GEOLOGY AND MINERAL RESOURCES OF JOSEPHINE COUNTY, OREGON; ODGMI BULL. 100, 45P",,,,,,,,,C,True,True,0.1,major
10109355,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109355,M014865,,Mount Vernon Deposit,44.44346,-119.05884,,United States,Oregon,Grant,N,Asbestos,,,Unknown,,S,Producer,Chrysotile,,,CROSS FIBER AND SLIP FIBER,,,,,"Oregon Asbestos, Coast Asbestos Co.",,"Lee, W., Bradley, Robin (Walker, George W.), Gray, Jerry J.",,Serpentinite,,,,,"WAGNER, N. S., (OCTOBER) 1963 , COAST ASBESTOS CO. OPERATIONS GRANT COUNTY, OREGON:  ODGMI, THE ORE BIN, VOL. 25 , NO. 10 , P. 171 .BRIGHT, J. T., AND RAMP, L., (MARCH) 1965 , OREGON'S ASBESTOS POTENTIAL:  ODGMI, THE ORE BIN, VOL. 27 , NO. 3 , P. 53 .OREGON METAL MINES HANDBOOK, 1941, ODGMI BULL. 14-B, P. 39",,,,,,,ACTIVE IN 1962,,C,True,False,0.0,major
10109647,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109647,M060195,,Little Mile Creek Asbestos Deposit,44.75797,-111.42527,,United States,Montana,Madison,N,Asbestos,,,Unknown,Metamorphic,Y,Producer,Chrysotile,"Antigorite, Aragonite",,BANDED,Surface/Underground,,,,,Contact Between Metacarbonate Rocks And Gabbro.,"Puffett, Willard P., Doyle, Brien (Wells, John)","Cherry Creek Series-Marble, Schist","Marble,Schist",Gabbro,Gabbro,"N. 25 Deg E., Shearing Has Been Responsible For Formation Of Asbestos Fiber",Complex-Compound Syncline Or Synclinorium,"PERRY, E.S., 1948, TALC, GRAPHITE, VERMICULITE, AND ASBESTOS IN MONTANA: MONTANA BUREAU OF MINES AND GEOL. MEM. 27, P. 39-4MONTANA BUREAU OF MINES MEM. 27, P. 40",,1925.0,,,,1890.0,,Israel A. Hutchens,B,True,False,187.5,major
10109695,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109695,M061406,,Liberty Asbestos,42.74426,-123.11726,,United States,Oregon,Jackson,N,Asbestos,,,Unknown,Replacement,S,Producer,Tremolite,,,,,,,,"Living Water, Winsenberg Property",,"Johnson, Maureen G., Smith, Roscoe M. And Ferns, Mark L. (Brooks, Howard C.), Gray, Jerry J.",,Metavolcanic Rock,,,,,"OREGON METAL MINES HANDBOOK, 1943, ODGMI BULL 14-C, VOL 2, SEC 2, P 85PAGE, N S AND OTHERS, 1977, PRELIMINARY RECONNAISSANCE GEOLOGIC MAP OF THE WIMER QUADRANGLE;  USGS GEOL MAP MF-848",,,,,,,,,C,False,True,0.0,major
10109750,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109750,M061914,,Raspberry Creek,42.61315,-123.04698,,United States,Oregon,Jackson,N,Asbestos,,,Unknown,,S,Producer,Tremolite,,,,,,,,,Contact Between Serpentine And Metavolcanics,"Smith, Roscoe M., Ferns, Mark L. (Brooks, Howard C.), Gray, Jerry J.",,Serpentinite,,,,,"MINERAL AND WATER RESOURCES OF OREGON, 1969, ODGMI BULL. 64, P.191BRIGHT, J.H. AND RAMP, L., 1965, OREGON'S ASBESTOS POTENTIAL; THE ORE BIN; VOL. 27, NO. 3, P.52PAGE, N.J. AND OTHERS, 1977, PRELIMINARY RECONNAISSANCE GEOLOGIC MAP OF THE WIMER QUADRANGLE, OREGON; USGS GEOL. MAP MF-848U.S. GEOLOGICAL SURVEY MISC. FIELD STUDIES MAP MF-848, 1977.",,,,,,,,,C,True,True,6.9,major
10110645,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110645,W023566,,Todd Industries,36.32689,-120.59876,,United States,California,Fresno,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,Unknown,,,,,,,"MINING WORLD OCT 1961,P 38;SURVEY & DIR NO APR 1962,P 83,E & MJ OCT1961,P 155;MINING ENG FEB 1963,P  79",,,,,,,,,D,False,False,0.0,major
10110838,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110838,W024365,,Morgan Deposits,39.18406,-120.79853,,United States,California,Placer,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,Unknown,,,,,,,"USBM 1C 7860,P 23;USGS FOLIO 66;  15TH REPT ST MIN P 321;DOM BULL176,P 54;BULL 173;P 297;BULL 136,P43",,,,,,,,,D,False,False,0.0,major
10110852,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110852,W024395,,Gary Mine,39.09906,-120.85297,,United States,California,Placer,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,Unknown,,,,,,,"DOM SR-67,P 48,PLS 1,3;GEOL MAP OFCA,CHICO",,,,,,,,,D,False,False,6.0,major
10110936,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110936,W024705,,Union Carbide Nuclear,36.33884,-120.61515,,United States,California,San Benito,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,Unknown,,,,,,,"MINING ENG. V. 14, NO. 9, 1962, P. 58-62; V. 15, NO. 2, 1963, P. 79DOM MIN. INF. SVCE. V. 16, NO. 2, 1963, P. 5; MNG. CONG. JOUR. V.49, NO. 2, 1963, P. 142; RGWAYLAND PERSONAL VISIT APRIL 1963; METALMNG. & PROC. MAY 1964, P. 62; NEV. BUREAU OF MINES REPT. 13, PT. B, P. 2 5-8",,,,,,,,,D,False,False,0.0,major
10111230,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111230,W025965,,Premier Asbestos,37.96158,-120.45322,,United States,California,Tuolumne,N,Asbestos,,,Unknown,,Y,Producer,,,,,,,,,,,Unknown,,,,,,,US BUR OF MNS IC 7860 P49 CALIF JOUR MINES&GEOL V51 NO4 OCT 1955DOM BULL 176 P52 CLAIM ADJOINS THE RAWHIDE MINE ON THE W PROPERTYCOMPRISES THREE QUARTER SECTIONSALSO IN SEC 9,,,,,,,,,D,False,False,0.6,major
10111282,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111282,W700025,,Danielskuil,-28.11325,23.33486,AF,South Africa,Eastern Cape,,N,Asbestos,,,Unknown,,Y,Producer,Crocidolite,"Chert, Magnetite, Riebeckite, Stilpnomelane",,TABULAR,,,,,,,"Orris, Greta J.","Transvaal Supergroup, Ghaap Group, Calico Formation",Iron Formation,,Diabase,"Dimoten Syncline, Faults, Folds",,"HARBEN, P.W., AND BATES, R.L., 1984, ASBESTOS, IN GEOLOGY OF THE NONMETALLICS:  NEW YORK, METAL BULLETIN INC., P. 324-335",,,,,,,,,C,False,True,7882.4,major
10111283,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111283,W700033,,Asbestos Hill,62.00021,-72.99924,,Canada,Quebec,,N,Asbestos,,,Unknown,,Y,Producer,Chrysotile,Talc,,,,18: Serpentine-hosted asbestos,Serpentinization,,Amiante Hill,,"Orris, Greta J.",,Dunite,,,,,"STEWART, R.V., 1981, GEOLOGY AND EVALUATION OF THE ASBESTOS HILL ORE BODY, IN RIORDAN, P.H., ED., GEOLOGY OF ASBESTOS DEPOSITS:  NEW YORK, SOCIETY OF MINING ENGINEERS OF THE AMERICAN INSTITUTE OF MINING, METALLURGICAL, AND PETROLEUM ENGINEERS INC., P. 53-62.HARBEN, P.W., AND BATES, R.L., 1984, ASBESTOS, IN GEOLOGY OF THE NONMETALLICS:  NEW YORK, METAL BULLETIN INC., P. 324-335.TIPHANE, MARCEL, 1973, ASBESTOS IN QUEBEC:  QUEBEC DEPARTMENT OF NATURAL RESOURCES SPECIAL PAPER 14, P. 61-63.""ASBESTOS IN QUEBEC"", 1973ASBESTOS, 1980, V. 63, NO. 1.ASBESTOS, 1981, V. 64, NO. 2.""ASBESTOS IN QUEBEC""; ASBESTOS, 1980; ASBESTOS, 1981.MINIMUM ESTIMATE OF ORRIS (1984).",,,,,,1957.0,,,B,True,False,0.0,minor
10112381,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10112381,M003030,0040070595,Ruiz Prospects,33.74588,-110.60929,,United States,Arizona,Gila,N,Asbestos,,,Surface-Underground,,,Past Producer,,,,,,,,,"Longview, Eagle Nest",,ADMR,,,,,,,USGS CHRYSOTILE QUADSTEWART L A CHRYSOTILE-ASBESTOS DEPOSITS OF AZ SUPPLEMENTUSBM 1C 7745 1956 P 23,,,,,,,,,D,False,False,390.1,
10112472,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10112472,D002979,0040070497,Metate Asbestos Corp Claims,33.41198,-110.60629,,United States,Arizona,Gila,N,Asbestos,,,Underground,,,Past Producer,,,,,,,,,"Apache Mine Property, Apache Claims M S 3996",,ADMR,,,,,,,USGS DOURINE CANYON QUADADMR METATE MINE AND MILL FILESTEWART L A CHRSOTILE-ASBESTOS DEPOSITS OF AZ USBM 1C 77061955 P 100BROMFIELD C S AND A SHRIDE MINERAL RESOURCES OF THE SANCARLOS INDIAN RESERVATION USGS BULL 1027-N 1956 P 673ADMR APACHE MINE FILEBLM MINING DISTRICT SHEET 182,,,,,,,,,D,False,False,367.3,
